Authors,Title,Year,Source title,Cited by,DOI,Link,Abstract,Author Keywords,Document Type,Source
"Lucero-álvarez J., Rodríguez-Muñoz N.A., Martín-Domínguez I.R.","The effects of roof and wall insulation on the energy costs of low income housing in Mexico",2016,"Sustainability (Switzerland)",10,"10.3390/su8070590","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84980359287&doi=10.3390%2fsu8070590&partnerID=40&md5=ba6df10d7c2c42555af68d093904d560","Environmental conditions, such as air temperature and solar radiation, have a complex relationship with the energy requirements for heating and cooling of residential buildings. In this work, a comparative analysis of the insulation methods most commonly applied to low income single-family houses in Mexico is presented, in order to find the most energy-efficient combinations of methods for the various climates in this country. A common kind of building, small houses built with hollow cinder block walls and concrete slab roofs, was analyzed considering three insulation scenarios: walls only, roof only and both. We used dynamic simulation to evaluate energy consumption under the climate conditions found in several Mexican cities. From the energy consumption data and the cost of electricity in Mexico, we calculated net annual energy costs, including both annual energy savings and the annualized cost of the initial investment in better insulation. Results of this analysis show that insulating both roof and walls is most effective in cities with cold winters, insulating just the roof is best for temperate climates, and insulating walls (combined with high-albedo roofs) is most effective for cities with year-long warm weather. © 2016 by the authors.","Energy cost; Residential building; Roof; Thermal insulation; Wall",Article,Scopus
"Zargarian R., Hunt D.V.L., Braithwaite P., Bobylev N., Rogers C.D.F.","A new sustainability framework for urban underground space",2016,"Proceedings of the Institution of Civil Engineers: Engineering Sustainability",4,"10.1680/jensu.15.00013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007224285&doi=10.1680%2fjensu.15.00013&partnerID=40&md5=f7ebf36bf05fa70e5c661b51a3f45af3","In the past two decades, great efforts have been made to develop sustainability solutions for the built environment. One way to measure the efficacy of such solutions is by using sustainability indicators. Greater use of underground space is one of the proposed solutions. However, a detailed review of the current construction sector sustainability indicator systems, such as the Building Research Establishment Environmental Assessment Method and Civil Engineering Environmental Quality Assessment and Awards Scheme, shows that there is a need for a bespoke sustainability indicator framework system tailored to urban underground space. The aim of this paper is to extend previous discussions about the role of underground space in urban areas, with the intention of addressing this shortfall. A new framework is proposed, called Uspear, developed on the basis of the Sustainable Project Appraisal Routine framework revised and restructured specifically for application on urban underground space projects. By the use of an innovative weighting system adopted through extensive stakeholder engagement, the new framework represents a comprehensive indicator framework for addressing sustainability in underground urban space projects. © 2018 ICE Publishing: All rights reserved.","infrastructure planning; sustainability; town & city planning",Article,Scopus
"Chang Y.-Z., Dong S.-C.","Evaluation of sustainable development of resources-based Cities in Shanxi Province based on unascertained measure",2016,"Sustainability (Switzerland)",10,"10.3390/su8060585","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976318995&doi=10.3390%2fsu8060585&partnerID=40&md5=984ef200b21c216467ddd74bbf178b9b","An index system is established for evaluating the level of sustainable development of resources-based cities, and each index is calculated based on the unascertained measure model for 11 resources-based cities in Shanxi Province in 2013 from three aspects; namely, economic, social, and resources and environment. The result shows that Taiyuan City enjoys a high level of sustainable development and integrated development of economy, society, and resources and environment. Shuozhou, Changzhi, and Jincheng have basically realized sustainable development. However, Yangquan, Linfen, Lvliang, Datong, Jinzhong, Xinzhou and Yuncheng have a low level of sustainable development and urgently require a transition. Finally, for different cities, we propose different countermeasures to improve the level of sustainable development. © 2016 by the authors.","Resources-based cities; Sustainable development; Transition; Unascertained measure",Article,Scopus
"Nagargoje S.V., Somani G.K., Sutaria M.M., Jha N.","Smart city solutions for India: Learnings from best practices around the world",2016,"Smart Cities as a Solution for Reducing Urban Waste and Pollution",,"10.4018/978-1-5225-0302-6.ch009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014402232&doi=10.4018%2f978-1-5225-0302-6.ch009&partnerID=40&md5=46e95a7f852bd2fcb5ecc34a400db41d","Indian Government has proposed to develop 100 Smart Cities and 500 AMRUT (Atal Mission for Rejuvenation and Urban Transformation) Cities in its overall commitment of sustainable development. The proposed study aims at documenting the potential and need of developing Smart cities in India, to understand smart city principles and various dimensions of smart city adopted in various parts of the world which will further help in deriving recommendations and lessons for India's future smart cities. The objective of this study is to generate learning and exploration that will improve confidence in civic authorities, experts, city planners, developers; and help stimulate further private sector investment in developing Smart cities of India. © 2016 by IGI Global. All rights reserved.",,Book Chapter,Scopus
"Goh B.H.","Smart cities as a solution for reducing urban waste and pollution",2016,"Smart Cities as a Solution for Reducing Urban Waste and Pollution",,"10.4018/978-1-5225-0302-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014386251&doi=10.4018%2f978-1-5225-0302-6&partnerID=40&md5=a539f0d71a09c5f228bc1078c4e2491e","The exponential growth of urban settings has led to an increase in pollutants and waste management issues around the world. As the environment continues to falter under the weight of these pressing issues, it has become increasingly imperative to develop new technologies and methodologies that have the potential to improve the overall sustainability and cleanliness of these cities. Smart Cities as a Solution for Reducing Urban Waste and Pollution examines emergent research on smart innovations within built urban environments. Featuring best practices and theoretical frameworks, as well as potential issues in the implementation of smart and green technology in urban settings, this publication is a vital reference source for graduate students, researchers, academics, engineers, architects, facility managers, and government officials. © 2016 by IGI Global. All rights reserved.",,Book,Scopus
"Hammad A.W.A., Akbarnezhad A., Rey D.","Accounting for noise pollution in planning of smart cities",2016,"Smart Cities as a Solution for Reducing Urban Waste and Pollution",4,"10.4018/978-1-5225-0302-6.ch006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014390233&doi=10.4018%2f978-1-5225-0302-6.ch006&partnerID=40&md5=c81fa8d9a089167842cebefc1cd78704","The incorporation of sustainable design measures in urban planning and development has been steadily increasing in the recent years. Achieving a sustainable urban environment requires accounting for the economic, environmental and social impacts of the development involved. An important factor affecting the social and environmental sustainability of urbanised areas which is commonly overlooked in urban planning is the noise pollution level. Despite the proven impacts of noise pollution on the general wellbeing of individuals within an urban setting, there remains a lack of systematic methods to integrate the impact of noise within the design of urban areas. This chapter seeks to raise awareness of the issue of noise pollution in urban settings while proposing novel approaches for its incorporation as a design parameter in planning the layout of smart cities. © 2016 by IGI Global. All rights reserved.",,Book Chapter,Scopus
"Ralegaonkar R.V., Madurwar M.V., Sakhare V.V.","Sustainable construction materials",2016,"Smart Cities as a Solution for Reducing Urban Waste and Pollution",,"10.4018/978-1-5225-0302-6.ch001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014331231&doi=10.4018%2f978-1-5225-0302-6.ch001&partnerID=40&md5=129ace24b5cbe092dbb9c55d087178d2","Due to ever increasing demand for the conventional construction materials as well as an increase in agro-industrial by-products it is essential to reuse these materials. As a smart city solution this chapter briefs an overview for the application of alternate raw materials as a principal source for the development of sustainable construction materials. The potential application of the discussed raw materials is elaborated as cementitious material, the aggregates as well as alternative reinforcement material. To understand the process of application, sustainable masonry product development is discussed in detail. In order to evaluate the feasibility of the raw material, the necessary physico-chemical test evaluation methods are also briefed. The developed end product performance evaluation is also discussed by desired tests as recommended by standards. The chapter concludes with a positive note that reuse of agro-industrial by-products is a feasible solution for the smart city development. © 2016 by IGI Global. All rights reserved.",,Book Chapter,Scopus
"Platzer M.","The right to a safe city for women and girls",2016,"Women and Children as Victims and Offenders: Background, Prevention, Reintegration",1,"10.1007/978-3-319-28424-8_25","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031092248&doi=10.1007%2f978-3-319-28424-8_25&partnerID=40&md5=1e16eac1a441d59424617578c8ba44d9","Currently two billion women live in cities. Youth under 25 amount to three billion people. By 2050, 70 % of human beings will be city dwellers. Logically, therefore, city managers should focus on the young female. But the world often looks different from the viewpoint of a male urban planner or police chief than that of an adolescent girl. UNESCO and UN-Habitat propagate ""a right to city"" which includes participatory, integrated, and sustainable human settlement planning to ensure inclusive and sustainable urbanization. This means the provision of adequate, safe, and affordable housing and infrastructure, but more than that, access to good education, health, transport, human development, social and recreational services. But most importantly it provides urban safety-for the individual to go about her/his business without fear and risk of being assaulted. This is the major United Nations message of the Sustainable Development Goals (2016-2030). This chapter shows, how urban governance puts adolescent girls at the centre of transforming cities to become places of inclusion, tolerance, and opportunity for everyone. By bringing city officials and adolescent girls together, there is a real opportunity to create sustainable economic and social change within these societies that will benefit all. © Springer International Publishing Switzerland 2016. All rights reserved.",,Book Chapter,Scopus
"Vuković P., Subic J.","Sustainable tourism development of rural areas in Serbia as a precondition to competitiveness: Chances on the international tourism market",2016,"Global Perspectives on Trade Integration and Economies in Transition",,"10.4018/978-1-5225-0451-1.ch017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014137827&doi=10.4018%2f978-1-5225-0451-1.ch017&partnerID=40&md5=44456189500676def224ed52d17ac3fe","Rural tourism has been developing in Serbia since the 1970s. However, from the beginning of the 1990s, the development stopped. The development trend was only continued in the second half of the 1990s, and fast-paced development began in 2006. Rural tourism presents in various forms in Serbia. They are conditioned by natural geographic terrain characteristics, social and cultural elements, and strategic plans for tourism development. What appears as a problem in the development of rural tourism is the question of its sustainable development. The development of rural tourism should under no circumstances jeopardise the natural and social environment in the rural areas, as these aspects are the very basic tourist attraction and the ""push and pull"" force that animates the tourist demand. The goal of this chapter is to investigate the resources available in Serbia and show the possible directions in the rural tourism development, mainly based on the principle of sustainable development, as a precondition for the country's competitiveness on the tourism market. © 2016 by IGI Global. All rights reserved.",,Book Chapter,Scopus
"Káposzta J., Ritter K., Nagy H.","Local economic development in transition economies: A tool for sustainable development of rural areas",2016,"Global Perspectives on Trade Integration and Economies in Transition",1,"10.4018/978-1-5225-0451-1.ch014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014253345&doi=10.4018%2f978-1-5225-0451-1.ch014&partnerID=40&md5=159aea82525d4a350900a814f02cc1ad","There are significant inequalities in development both within and over the borders of countries, in addition, urban and rural areas show significant differences in the level of development. The reason for the occurrence of spatial discrepancies is that the economic and social processes are always restructured in space and time and such processes are even accelerated by the globalization. In order to get precise and realistic picture about territorial processes, it is worth to learn the spatial processes that have already happened as well as their impacts on the spatial structure, since these may enable the regions to break out from the disadvantaged situation. In such a multivariable system, the development strategies need to be built on the endogenous potentials and own strengths of the regions. The aim of this chapter is to highlight the importance of local values and local conditions in the sustainable rural development, thus emphasizing the importance of localization in long-term progress. The chapter puts emphasis on the characteristics and features of transition countries. © 2016 by IGI Global. All rights reserved.",,Book Chapter,Scopus
"Zhou Y., Huang G., Zhu H., Li Z., Chen J.","A factorial dual-objective rural environmental management model",2016,"Journal of Cleaner Production",16,"10.1016/j.jclepro.2016.02.081","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977962722&doi=10.1016%2fj.jclepro.2016.02.081&partnerID=40&md5=00dd801aaeb903f7b8fb8bf46a206f04","In this study, a factorial dual-objective rural environmental management (FDREM) model is proposed for supporting regional sustainable development under uncertainty. The FDREM model can coordinate the conflicting relationship between economic growth and resources consumption and provide more sustainable decision alternatives on the basis of the optimal ratio of the two conflicting objectives, i.e., optimal economic efficiency. The factorial analysis (FA) technique is integrated within the framework of the FDREM model to deal with uncertain modeling parameters. This technique can quantify the effect of uncertain parameters, reveal the hidden interrelationships and thereby provide decision makers with a comprehensive understanding in regard to the effect of the variation of uncertain parameters on the responses of the model. The comprehensive understanding can help decision makers gain more robust decision alternatives in the related systems analysis. The FDREM model was applied to an international collaborative project launched by the Chinese government and the United Nations Development Programme (UNDP) in Makit County, China. The results indicate that the FDREM model is a practical model for planning regional sustainable development under uncertainty. Efficiency-based decision alternatives can reduce the risk of overexploitation and make economic activities more efficient. The embedded FA technique can reveal the interrelationships of uncertain parameters and provide robust decision support to deal with any variation of these parameters. © 2016 Elsevier Ltd. All rights reserved.","Efficiency; Factorial analysis; Fractional programming; Multiple objectives; Sustainable development; Uncertainty",Article,Scopus
"Song J., Ye J., Zhu E., Deng J., Wang K.","Analyzing the impact of highways associated with farmland loss under rapid urbanization",2016,"ISPRS International Journal of Geo-Information",8,"10.3390/ijgi5060094","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982673222&doi=10.3390%2fijgi5060094&partnerID=40&md5=26ca4a5e988358a70d6eba4418b20d04","Highway construction has accelerated urban growth and induced direct and indirect changes to land use. Although many studies have analyzed the relationship between highway construction and local development, relatively less attention has been paid to clarifying the various impacts of highways associated with farmland loss. This paper integrates GIS spatial analysis, remote sensing, buffer analysis and landscape metrics to analyze the landscape pattern change induced by direct and indirect highway impacts. This paper explores the interaction between the impact of highways and farmland loss, using the case of the highly urbanized traffic hubs in eastern China, Hang-Jia-Hu Plain. Our results demonstrate that the Hang-Jia-Hu Plain experienced extensive highway construction during 1990-2010, with a clear acceleration of expressway development since 2000. This unprecedented highway construction has directly fragmented the regional landscape and indirectly disturbed the regional landscape by attracting a large amount of built-up land transition from farmland during the last two decades. In the highway-effect zone, serious farmland loss initially occurred in the urban region and then spread to the rural region. Moreover, we found the discontinuous expansion of built-up land scattered the farmland in the rural region and expressway-effect zone. Furthermore, farmland protection policies in the 1990s had the effect of controlling the total area of farmland loss. However, the cohesive farmland structure was still fragmented by the direct and indirect impacts of highway construction. We suggest that an overall farmland protection system should be established to enhance spatial control and mitigate the adverse impacts caused by highway construction. This work improves the understanding of regional sustainable development, and provides a scientific basis for balanced urban development with farmland protection in decision-making processes. © 2016 by the authors; licensee MDPI.","Farmland loss; Farmland protection policy; Highway construction; Spatiotemporal pattern changes; Sustainable development",Article,Scopus
"Shi B., Yang H., Wang J., Zhao J.","City green economy evaluation: Empirical evidence from 15 sub-provincial cities in China",2016,"Sustainability (Switzerland)",20,"10.3390/su8060551","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976271563&doi=10.3390%2fsu8060551&partnerID=40&md5=9506c485db01c56a7ad3a873fef78eb2","City green economy plays an important role in the development of low-carbon economy and the achievement of sustainable development of economy, society and ecological environment. From the perspective of economy, society, environment and resources, the evaluation of the green economy in urban areas tends to offer us a new insight into the green economy of cities. This paper is about the creation of a novel urban green economy evaluation model and its application. First of all, we established a city green economy evaluation index system based on R cluster analysis and coefficient of variation. Secondly, based on the nonlinear weighted utilizing entropy weight method, a city green economy evaluation model is established based on inferior constraints. Thirdly, by comparing the differences between evaluation rankings under inferior constraints and non-inferior constraints, the advantageous factors and the disadvantageous ones in urban green economy development are obtained. The proposed model has been verified with the data on 15 sub-provincial cities in China. Empirical analysis results show that: (1) The proposed approach can accurately find out the advantageous and disadvantageous factors for each sub-provincial city; (2) In the evaluation of green economy development, the order of importance of the three criterion layers is X1 Economy development &gt; X2 Social livelihood of the people &gt; X3 Resources and environment; (3) Local governments should implement differential, reasonable policies in order to improve their green economy development. Moreover, our research is not only significant for developing green economy in China's sub-provincial cities, but also serves as a reference for the development of green economy in other cities in the world. © 2016 by the authors.","City green economy evaluation; Environment and resources; Green economy; Sustainability assessment; Sustainable development",Article,Scopus
"Tirado-Valencia P., Rodero-Cosano M.L., Ruiz-Lozano M., Rios-Berjillos A.","Online sustainability information in European local governments An explicative model to improve transparency",2016,"Online Information Review",7,"10.1108/OIR-05-2015-0155","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971268007&doi=10.1108%2fOIR-05-2015-0155&partnerID=40&md5=1428ce97bb602e41bb0ed37fa3549450","Purpose-The purpose of this paper is to propose an analytical model that shows causal relationships between the amount and nature of information on strategies and the governance of city councils, as well as the contents of different dimensions of sustainability that are disclosed on the websites of local governments in big European cities. This model could reveal if the information is disseminated in a homogeneous and coordinated way and could improve the quality of the information, its coherence and its comparability. Design/methodology/approach-The authors have designed a questionnaire with 75 variables from the Global Reporting Initiative proposal to specify information disclosed on sustainability. The level of information about each of these variables has been gathered by consulting the contents published on the websites of the 142 local governments in the sample. Finally the authors propose a model about the cause-effect relationships between the amount and nature of the information in different dimensions of sustainability on the websites of large cities' local governments based on the structural equation modelling methodology. Findings-The model obtained reveals that there is coherence in the sustainability information disclosed by large European cities on their websites. However, it is demonstrated that the relations between the amount of information about strategies and the dissemination of information on each of the dimensions of sustainability (economic, social and environmental) do not have the same intensity. Originality/value-The proposed model can be useful as a reference framework to structure online information supplied in a balanced and comprehensive way. This conceptual model can suggest ways for sustainable improvements based on the experience of analysed local governments. © Emerald Group Publishing Limited.","Global reporting initiative; Local governments; Structural equations modelling (SEM); Sustainability; Websites",Article,Scopus
"Sheppard C.J.R., Gopal A.R., Harris A., Jacobson A.","Cost-effective electric vehicle charging infrastructure siting for Delhi",2016,"Environmental Research Letters",10,"10.1088/1748-9326/11/6/064010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977547820&doi=10.1088%2f1748-9326%2f11%2f6%2f064010&partnerID=40&md5=f019c8dc339bfdf5003066a1b246387b","Plug-in electric vehicles (PEVs) represent a substantial opportunity for governments to reduce emissions of both air pollutants and greenhouse gases. The Government of India has set a goal of deploying 6-7 million hybrid and PEVs on Indian roads by the year 2020. The uptake of PEVs will depend on, among other factors like high cost, how effectively range anxiety is mitigated through the deployment of adequate electric vehicle charging stations (EVCS) throughout a region. The Indian Government therefore views EVCS deployment as a central part of their electric mobility mission. The plug-in electric vehicle infrastructure (PEVI) model - an agent-based simulation modeling platform - was used to explore the cost-effective siting of EVCS throughout the National Capital Territory (NCT) of Delhi, India. At 1% penetration in the passenger car fleet, or ∼10 000 battery electric vehicles (BEVs), charging services can be provided to drivers for an investment of $4.4 M (or $440/BEV) by siting 2764 chargers throughout the NCT of Delhi with an emphasis on the more densely populated and frequented regions of the city. The majority of chargers sited by this analysis were low power, Level 1 chargers, which have the added benefit of being simpler to deploy than higher power alternatives. The amount of public infrastructure needed depends on the access that drivers have to EVCS at home, with 83% more charging capacity required to provide the same level of service to a population of drivers without home chargers compared to a scenario with home chargers. Results also depend on the battery capacity of the BEVs adopted, with approximately 60% more charging capacity needed to achieve the same level of service when vehicles are assumed to have 57 km versus 96 km of range. © 2016 IOP Publishing Ltd.","agent-based modeling; alternative fuels; electric vehicle charging infrastructure; electric vehicles; India; sustainable transportation",Article,Scopus
"Keairns D.L., Darton R.C., Irabien A.","The Energy-Water-Food Nexus",2016,"Annual Review of Chemical and Biomolecular Engineering",36,"10.1146/annurev-chembioeng-080615-033539","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973621812&doi=10.1146%2fannurev-chembioeng-080615-033539&partnerID=40&md5=838862a1ed0f2cb97efb25b15858237d","As the global population grows in size and increasingly lives in cities, and with lifestyles based on greater material consumption, more attention is being given to the integrated system that supplies our energy, water, and food, the Nexus. There is also mounting concern about effects on the Nexus of climate change and damage to the natural environment that provides essential ecosystem services. Nexus analysis applies existing techniques, such as computational modelling and Life Cycle Assessment, but new frameworks and tools are needed, including those that will integrate societal and technical dimensions. Case studies show the vital role played by stakeholder involvement in clarifying issues, priorities, and values. They also demonstrate the importance of an integrated systems view of the complex interrelationships of the Nexus when planning effective remedies. Assessments conclude that transformative social and political change is needed to create new structures, markets, and governance to deal with the Nexus if we are to meet agreedupon sustainable development goals. Copyright © 2016 by Annual Reviews. All rights reserved.","case study; modelling; resources; stakeholder; supply chain; sustainable development",Article,Scopus
"Lintz G.","A Conceptual Framework for Analysing Inter-municipal Cooperation on the Environment",2016,"Regional Studies",10,"10.1080/00343404.2015.1020776","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927731978&doi=10.1080%2f00343404.2015.1020776&partnerID=40&md5=f8e86fc6c6be33c2016d26507566858e","Lintz G. A conceptual framework for analysing inter-municipal cooperation on the environment, Regional Studies. While there is a wealth of literature on cooperation between cities, local environmental policy-making and regional sustainable development, voluntary inter-municipal collaboration between neighbouring municipalities on environmental issues seems to have been neglected. This paper presents a conceptual framework for analysing the factors that influence such cooperation, drawing on actor-centred and discursive institutionalism and explicitly considering the aspects knowledge, values and power. It integrates substantive and interaction-oriented analysis of sectoral and territorial coordination in a two-level governance setting, examining intra- and inter-municipal as well as global environmental effects. The study thus provides a systematic basis for further theoretical and empirical research. © 2015 Regional Studies Association.","Climate change; Environmental governance; Green space; Inter-municipal cooperation; Local and regional governance; Policy integration",Article,Scopus
"Mössner S.","Sustainable Urban Development as Consensual Practice: Post-Politics in Freiburg, Germany",2016,"Regional Studies",19,"10.1080/00343404.2015.1102875","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949223445&doi=10.1080%2f00343404.2015.1102875&partnerID=40&md5=0e7d3591acf35ab137692bc62f96b06c","Mössner S. Sustainable urban development as consensual practice: post-politics in Freiburg, Germany, Regional Studies. This article starts with the premise that eco-cities are and reflect political processes. Consequently, eco-city models are not objective manuals to a more sustainable urban world, but depend from political context. Drawing on empirical insights from the sustainable urban development in Freiburg, Germany, this article first traces the political process of modelling urban sustainability, and then shows how consensus-building appears as a political strategy whose aim is to depoliticize sustainable urban development and to relocate political decisions made in this context outside societal debate. The article contributes to a perspective that highlights the political dimension of urban sustainability. © 2015 Regional Studies Association.","Consensual urban politics; Freiburg; Post-politics; Sustainable urban development",Article,Scopus
"Kotzebue J.R.","The EU integrated urban development policy: managing complex processes in dynamic places",2016,"European Planning Studies",4,"10.1080/09654313.2016.1153048","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964009471&doi=10.1080%2f09654313.2016.1153048&partnerID=40&md5=977d6e2c105dcb55b7e56cc732a70dbc","ABSTRACT: One of the European Union’s 2014–2020 cohesion policy’s new aims is to promote integrated urban development strategies that enhance sustainable urban development. Following the emergence of the integrated urban development policy, city policies in EU show a trend in that direction but overall changes towards a sustainable integrated urban development are limited. One of the major problems for planners and implementing actors seems to be the management of complexity, which originates in three sources: the policy, the planning and implementation processes as well as the implementation place. The paper elaborates on the question: what is triple complexity and how can planning and implementing actors of the EU integrated sustainable urban development policy manage it? The paper suggests the use of a place-oriented theory and proposes a theory-guided ex-durante (ongoing) evaluation called Place Scan. I assume that the method can support planners and implementing actors to manage complexity and to improve quality of ex-durante evaluations. © 2016 Informa UK Limited, trading as Taylor & Francis Group.","complexity; place; planning evaluation; policy implementation; urban development; Urban planning",Article,Scopus
"Andersson I.","‘Green cities’ going greener? Local environmental policy-making and place branding in the ‘Greenest City in Europe’",2016,"European Planning Studies",25,"10.1080/09654313.2016.1152233","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961213393&doi=10.1080%2f09654313.2016.1152233&partnerID=40&md5=3bbeb8d806f09b926a34af2ad1e92860","ABSTRACT: A growing number of cities around the world have taken advantage of their green image of the purpose of place branding. In the research literature, it is suggested that these practices are motivated by place-based competition over financial and social capital, combined with more holistic motives of sustainable urban development. However, although an increasing number of green cities are engaged in place branding, few studies have researched the impact of place branding on environmental policy-making in a city, building up to the question: how is local environmental policy-making affected by green place branding? Addressing this issue, this paper critically investigates how the continuity of local environmental policy-making is affected by place-branding practices. To tackle this task, the paper firstly develops an analytical framework aiming to understand how green cities emerge and become famous based on their policy-making. Secondly, using that framework, this paper present an in-depth case study of a city branding itself as the ‘Greenest City in Europe’. Drawing on the growing body of work on green cities, this paper investigates the ‘understudied’ practice of using policy for the purpose of place branding as well as the impact of place branding ‘on the environment’. © 2016 Informa UK Limited, trading as Taylor & Francis Group.","green cities; Place branding; policy-making; Sweden; Växjö",Article,Scopus
"Garekae H., Thakadu O.T., Lepetu J.","Attitudes of Local Communities Towards Forest Conservation in Botswana: A Case Study of Chobe Forest Reserve",2016,"International Forestry Review",6,"10.1505/146554816818966318","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976295499&doi=10.1505%2f146554816818966318&partnerID=40&md5=b800eaacd74520291d808c65fa43b277","Understanding conservation attitudes of local communities is essential to the long-term sustainable management of natural resources such as forests. This paper, guided by the Social exchange theory, examined attitudes of local communities towards management of Chobe Forest Reserve (CFR) and explored factors influencing conservation attitudes in the study area. A survey instrument was administered to 183 households, randomly sampled across three communities adjacent to CFR. Additionally, in-depth interviews with selected key informants were conducted. Both descriptive and inferential statistics were used for analysing data. The study findings revealed that communities generally held positive attitudes towards forest conservation. Place of residence, age, length of residency and forest dependency were observed to be significantly influencing attitudes towards forest conservation. For sustainable forest management and conservation to be achieved, it is vital that community's needs and aspirations, their attitudes and perceptions regarding conservation are considered and factored into strategies and management planning.","attitudes; Chobe Forest Reserve; forests; intergenerational influence; sustainable management",Article,Scopus
"Al-Makhamreh S., Alnabulsi H., Asfour H.","Social Work Field Training for the Community: A Student Self-Directed Approach in the Environmental Domain in Jordan",2016,"British Journal of Social Work",3,"10.1093/bjsw/bcv002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032096277&doi=10.1093%2fbjsw%2fbcv002&partnerID=40&md5=fcebc3c439b803ef183caf6e166b50fc","This article outlines innovative field training methods that foster the abilities of undergraduate social work students so that they are able to empower the local community and raise awareness of environmental issues. In this study, students were engaged in a local community assessment that sought to understand their views on environmental and community impacts of the Synchrotron-Light for Experimental Science and Applications in the Middle East (SESAME) Project on the lives of the host village's residents. A students' self-directed approach was applied for the fieldwork out of which interventions were developed (Garrison, 1997). Quantitative data were gathered by eighteen students through a survey of 361 questionnaires targeting Allan society. In addition to students' field notes, pre and post focus groups were used to collect qualitative information. Study findings highlighted the effectiveness of students' self-directed projects in cultivating culturally competent practices; ensuring sustainable development; and providing evidence-based knowledge on social work practice involving environmental issues. © 2015 The Author 2015. Published by Oxford University Press on behalf of The British Association of Social Workers. All rights reserved.","agents of change; Community field training; ecology; environment; localisation; student",Article,Scopus
"Baudoin M.-A., Henly-Shepard S., Fernando N., Sitati A., Zommers Z.","From Top-Down to “Community-Centric” Approaches to Early Warning Systems: Exploring Pathways to Improve Disaster Risk Reduction Through Community Participation",2016,"International Journal of Disaster Risk Science",18,"10.1007/s13753-016-0085-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977137942&doi=10.1007%2fs13753-016-0085-6&partnerID=40&md5=9515e7e47955d17a92414387ac71e44c","Natural hazards and their related impacts can have powerful implications for humanity, particularly communities with deep reliance on natural resources. The development of effective early warning systems (EWS) can contribute to reducing natural hazard impacts on communities by improving risk reduction strategies and activities. However, current shortcomings in the conception and applications of EWS undermine risk reduction at the grassroots level. This article explores various pathways to involve local communities in EWS from top-down to more participatory approaches. Based on a literature review and three case studies that outline various levels of participation in EWS in Kenya, Hawai'i, and Sri Lanka, the article suggests a need to review the way EWS are designed and applied, promoting a shift from the traditional expert-driven approach to one that is embedded at the grassroots level and driven by the vulnerable communities. Such a community-centric approach also raises multiple challenges linked to a necessary shift of conception of EWS and highlights the need for more research on pathways for sustainable community engagement. © 2016, The Author(s).","Early warning system; Hawai'i; Kenya; Natural hazards; Participatory approach; Risk preparedness; Sri Lanka",Article,Scopus
"Bizzarri C.","Opportunities and costs of tourism for a new Humanism",2016,"Miscellanea Geographica",1,"10.1515/mgrsd-2016-0004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976596596&doi=10.1515%2fmgrsd-2016-0004&partnerID=40&md5=9a674a347f722e5cbae2ec6a06cb21d7","The first part of this paper describes the flow of tourism on a national and international scale, emphasizing the role that entertainment tourism and theme parks play globally. Following these preliminary remarks, the second part of the paper presents the positive and negative economic effects of leisure tourism opportunities at the European and regional level. The third part of the paper analyses the environmental aspects of tourism and entertainment tourism. It shows that sustainable tourism development can be an essential condition for the protection of natural and cultural resources. Finally, the fourth part summarizes some of the most important social issues arising from tourism activities, among them the conflict between residents and tourists on the exploitation of resources and the demonstration effect deriving from the consumption of resources. To avoid this spoliation and destruction of the destination (land and local community), the paper suggests a new Humanism based on Catholicism as a way to realize a sustainability utopia. © 2016 University of Warsaw - Faculty of Geography and Regional Studies.","Entertainment tourism; environmental and economic impacts of tourism; geographic dynamics of tourism; new moral value in tourism; sustainability of cultural tourism",Article,Scopus
